WHO_REGION,ISO_2_CODE,ADM1_NAME,ADM0_NAME,ADM1_CODE,ADM0_CODE,STARTDATE,ENDDATE,GUID,ISO_3_CODE,WHO_CODE,ADM1_ALTNA,ADM1_ALTCO,LVL,WHO_STATUS,UN_CODE,UNICEF_REG,CENTER_LON,CENTER_LAT,ADM1_VIZ_N,ADM0_GUID,NOTES,ADM0_VIZ_N,ADM1_PCODE,ADM0_PCODE,ADM1_SHAPE,ADM0_SHAPE,WHO_SUBREG,GlobalID,CODE,dates,rainfall
AFRO,ET,OROMIYA,ETHIOPIA,ET001019000000000000,ET001000000000000000,2019-01-01,9999-12-31,9903b6fb-7048-4c10-b70d-3442755e2a38,ETH,ETH,NA,ORO,1,Member state,231,ESARO,38.5691909803,7.58949964483,Oromiya,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,1f024f9f-9542-495b-a8db-5e7bf2590088,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,6baa0bcd-b6c4-44df-b3dc-02e7858b87bc,{9903B6FB-7048-4C10-B70D-3442755E2A38},2014-02-01,19.466324072635434
AFRO,ET,OROMIYA,ETHIOPIA,ET001019000000000000,ET001000000000000000,2019-01-01,9999-12-31,9903b6fb-7048-4c10-b70d-3442755e2a38,ETH,ETH,NA,ORO,1,Member state,231,ESARO,38.5691909803,7.58949964483,Oromiya,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,1f024f9f-9542-495b-a8db-5e7bf2590088,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,6baa0bcd-b6c4-44df-b3dc-02e7858b87bc,{9903B6FB-7048-4C10-B70D-3442755E2A38},2014-03-01,85.89509517403154
AFRO,ET,OROMIYA,ETHIOPIA,ET001019000000000000,ET001000000000000000,2019-01-01,9999-12-31,9903b6fb-7048-4c10-b70d-3442755e2a38,ETH,ETH,NA,ORO,1,Member state,231,ESARO,38.5691909803,7.58949964483,Oromiya,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,1f024f9f-9542-495b-a8db-5e7bf2590088,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,6baa0bcd-b6c4-44df-b3dc-02e7858b87bc,{9903B6FB-7048-4C10-B70D-3442755E2A38},2014-04-01,111.39813960437453
AFRO,ET,OROMIYA,ETHIOPIA,ET001019000000000000,ET001000000000000000,2019-01-01,9999-12-31,9903b6fb-7048-4c10-b70d-3442755e2a38,ETH,ETH,NA,ORO,1,Member state,231,ESARO,38.5691909803,7.58949964483,Oromiya,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,1f024f9f-9542-495b-a8db-5e7bf2590088,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,6baa0bcd-b6c4-44df-b3dc-02e7858b87bc,{9903B6FB-7048-4C10-B70D-3442755E2A38},2014-05-01,167.72355686759883
AFRO,ET,OROMIYA,ETHIOPIA,ET001019000000000000,ET001000000000000000,2019-01-01,9999-12-31,9903b6fb-7048-4c10-b70d-3442755e2a38,ETH,ETH,NA,ORO,1,Member state,231,ESARO,38.5691909803,7.58949964483,Oromiya,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,1f024f9f-9542-495b-a8db-5e7bf2590088,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,6baa0bcd-b6c4-44df-b3dc-02e7858b87bc,{9903B6FB-7048-4C10-B70D-3442755E2A38},2014-06-01,79.33813593052083
AFRO,ET,OROMIYA,ETHIOPIA,ET001019000000000000,ET001000000000000000,2019-01-01,9999-12-31,9903b6fb-7048-4c10-b70d-3442755e2a38,ETH,ETH,NA,ORO,1,Member state,231,ESARO,38.5691909803,7.58949964483,Oromiya,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,1f024f9f-9542-495b-a8db-5e7bf2590088,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,6baa0bcd-b6c4-44df-b3dc-02e7858b87bc,{9903B6FB-7048-4C10-B70D-3442755E2A38},2014-07-01,117.53553128260374
AFRO,ET,OROMIYA,ETHIOPIA,ET001019000000000000,ET001000000000000000,2019-01-01,9999-12-31,9903b6fb-7048-4c10-b70d-3442755e2a38,ETH,ETH,NA,ORO,1,Member state,231,ESARO,38.5691909803,7.58949964483,Oromiya,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,1f024f9f-9542-495b-a8db-5e7bf2590088,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,6baa0bcd-b6c4-44df-b3dc-02e7858b87bc,{9903B6FB-7048-4C10-B70D-3442755E2A38},2014-08-01,147.15901873293606
AFRO,ET,OROMIYA,ETHIOPIA,ET001019000000000000,ET001000000000000000,2019-01-01,9999-12-31,9903b6fb-7048-4c10-b70d-3442755e2a38,ETH,ETH,NA,ORO,1,Member state,231,ESARO,38.5691909803,7.58949964483,Oromiya,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,1f024f9f-9542-495b-a8db-5e7bf2590088,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,6baa0bcd-b6c4-44df-b3dc-02e7858b87bc,{9903B6FB-7048-4C10-B70D-3442755E2A38},2014-09-01,137.27870606516606
AFRO,ET,OROMIYA,ETHIOPIA,ET001019000000000000,ET001000000000000000,2019-01-01,9999-12-31,9903b6fb-7048-4c10-b70d-3442755e2a38,ETH,ETH,NA,ORO,1,Member state,231,ESARO,38.5691909803,7.58949964483,Oromiya,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,1f024f9f-9542-495b-a8db-5e7bf2590088,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,6baa0bcd-b6c4-44df-b3dc-02e7858b87bc,{9903B6FB-7048-4C10-B70D-3442755E2A38},2014-10-01,134.8324650616765
AFRO,ET,OROMIYA,ETHIOPIA,ET001019000000000000,ET001000000000000000,2019-01-01,9999-12-31,9903b6fb-7048-4c10-b70d-3442755e2a38,ETH,ETH,NA,ORO,1,Member state,231,ESARO,38.5691909803,7.58949964483,Oromiya,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,1f024f9f-9542-495b-a8db-5e7bf2590088,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,6baa0bcd-b6c4-44df-b3dc-02e7858b87bc,{9903B6FB-7048-4C10-B70D-3442755E2A38},2014-11-01,29.57439466181167
AFRO,ET,OROMIYA,ETHIOPIA,ET001019000000000000,ET001000000000000000,2019-01-01,9999-12-31,9903b6fb-7048-4c10-b70d-3442755e2a38,ETH,ETH,NA,ORO,1,Member state,231,ESARO,38.5691909803,7.58949964483,Oromiya,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,1f024f9f-9542-495b-a8db-5e7bf2590088,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,6baa0bcd-b6c4-44df-b3dc-02e7858b87bc,{9903B6FB-7048-4C10-B70D-3442755E2A38},2014-12-01,11.074540458698575
AFRO,ET,SNNP,ETHIOPIA,ET001020000000000000,ET001000000000000000,2019-01-01,9999-12-31,d267fd9c-1406-4ef2-8e60-9f87065c73d5,ETH,ETH,NA,SOU,1,Member state,231,ESARO,36.8106244459,6.46882831795,SNNP,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,617a35e5-3500-4ba7-923a-9399862ed243,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,7bb4063e-6ebd-41f3-bc2e-94cc520e6616,{D267FD9C-1406-4EF2-8E60-9F87065C73D5},2014-01-01,15.852377245078301
AFRO,ET,SNNP,ETHIOPIA,ET001020000000000000,ET001000000000000000,2019-01-01,9999-12-31,d267fd9c-1406-4ef2-8e60-9f87065c73d5,ETH,ETH,NA,SOU,1,Member state,231,ESARO,36.8106244459,6.46882831795,SNNP,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,617a35e5-3500-4ba7-923a-9399862ed243,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,7bb4063e-6ebd-41f3-bc2e-94cc520e6616,{D267FD9C-1406-4EF2-8E60-9F87065C73D5},2014-02-01,46.85066614876831
AFRO,ET,SNNP,ETHIOPIA,ET001020000000000000,ET001000000000000000,2019-01-01,9999-12-31,d267fd9c-1406-4ef2-8e60-9f87065c73d5,ETH,ETH,NA,SOU,1,Member state,231,ESARO,36.8106244459,6.46882831795,SNNP,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,617a35e5-3500-4ba7-923a-9399862ed243,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,7bb4063e-6ebd-41f3-bc2e-94cc520e6616,{D267FD9C-1406-4EF2-8E60-9F87065C73D5},2014-03-01,144.89784629105063
AFRO,ET,SNNP,ETHIOPIA,ET001020000000000000,ET001000000000000000,2019-01-01,9999-12-31,d267fd9c-1406-4ef2-8e60-9f87065c73d5,ETH,ETH,NA,SOU,1,Member state,231,ESARO,36.8106244459,6.46882831795,SNNP,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,617a35e5-3500-4ba7-923a-9399862ed243,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,7bb4063e-6ebd-41f3-bc2e-94cc520e6616,{D267FD9C-1406-4EF2-8E60-9F87065C73D5},2014-04-01,157.8116463250939
AFRO,ET,SNNP,ETHIOPIA,ET001020000000000000,ET001000000000000000,2019-01-01,9999-12-31,d267fd9c-1406-4ef2-8e60-9f87065c73d5,ETH,ETH,NA,SOU,1,Member state,231,ESARO,36.8106244459,6.46882831795,SNNP,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,617a35e5-3500-4ba7-923a-9399862ed243,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,7bb4063e-6ebd-41f3-bc2e-94cc520e6616,{D267FD9C-1406-4EF2-8E60-9F87065C73D5},2014-05-01,224.18464724719016
AFRO,ET,SNNP,ETHIOPIA,ET001020000000000000,ET001000000000000000,2019-01-01,9999-12-31,d267fd9c-1406-4ef2-8e60-9f87065c73d5,ETH,ETH,NA,SOU,1,Member state,231,ESARO,36.8106244459,6.46882831795,SNNP,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,617a35e5-3500-4ba7-923a-9399862ed243,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,7bb4063e-6ebd-41f3-bc2e-94cc520e6616,{D267FD9C-1406-4EF2-8E60-9F87065C73D5},2014-06-01,108.57337312609387
AFRO,ET,SNNP,ETHIOPIA,ET001020000000000000,ET001000000000000000,2019-01-01,9999-12-31,d267fd9c-1406-4ef2-8e60-9f87065c73d5,ETH,ETH,NA,SOU,1,Member state,231,ESARO,36.8106244459,6.46882831795,SNNP,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,617a35e5-3500-4ba7-923a-9399862ed243,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,7bb4063e-6ebd-41f3-bc2e-94cc520e6616,{D267FD9C-1406-4EF2-8E60-9F87065C73D5},2014-07-01,108.55433226681767
AFRO,ET,SNNP,ETHIOPIA,ET001020000000000000,ET001000000000000000,2019-01-01,9999-12-31,d267fd9c-1406-4ef2-8e60-9f87065c73d5,ETH,ETH,NA,SOU,1,Member state,231,ESARO,36.8106244459,6.46882831795,SNNP,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,617a35e5-3500-4ba7-923a-9399862ed243,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,7bb4063e-6ebd-41f3-bc2e-94cc520e6616,{D267FD9C-1406-4EF2-8E60-9F87065C73D5},2014-08-01,179.58948032218322
AFRO,ET,SNNP,ETHIOPIA,ET001020000000000000,ET001000000000000000,2019-01-01,9999-12-31,d267fd9c-1406-4ef2-8e60-9f87065c73d5,ETH,ETH,NA,SOU,1,Member state,231,ESARO,36.8106244459,6.46882831795,SNNP,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,617a35e5-3500-4ba7-923a-9399862ed243,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,7bb4063e-6ebd-41f3-bc2e-94cc520e6616,{D267FD9C-1406-4EF2-8E60-9F87065C73D5},2014-09-01,150.68117780688118
AFRO,ET,SNNP,ETHIOPIA,ET001020000000000000,ET001000000000000000,2019-01-01,9999-12-31,d267fd9c-1406-4ef2-8e60-9f87065c73d5,ETH,ETH,NA,SOU,1,Member state,231,ESARO,36.8106244459,6.46882831795,SNNP,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,617a35e5-3500-4ba7-923a-9399862ed243,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,7bb4063e-6ebd-41f3-bc2e-94cc520e6616,{D267FD9C-1406-4EF2-8E60-9F87065C73D5},2014-10-01,164.14911803316562
AFRO,ET,SNNP,ETHIOPIA,ET001020000000000000,ET001000000000000000,2019-01-01,9999-12-31,d267fd9c-1406-4ef2-8e60-9f87065c73d5,ETH,ETH,NA,SOU,1,Member state,231,ESARO,36.8106244459,6.46882831795,SNNP,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,617a35e5-3500-4ba7-923a-9399862ed243,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,7bb4063e-6ebd-41f3-bc2e-94cc520e6616,{D267FD9C-1406-4EF2-8E60-9F87065C73D5},2014-11-01,89.90839436853726
AFRO,ET,SNNP,ETHIOPIA,ET001020000000000000,ET001000000000000000,2019-01-01,9999-12-31,d267fd9c-1406-4ef2-8e60-9f87065c73d5,ETH,ETH,NA,SOU,1,Member state,231,ESARO,36.8106244459,6.46882831795,SNNP,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,617a35e5-3500-4ba7-923a-9399862ed243,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,7bb4063e-6ebd-41f3-bc2e-94cc520e6616,{D267FD9C-1406-4EF2-8E60-9F87065C73D5},2014-12-01,26.156607966586407
AFRO,ET,SOMALI,ETHIOPIA,ET001021000000000000,ET001000000000000000,2019-01-01,9999-12-31,7d29268a-4fe5-44c2-802a-360178bb5c4c,ETH,ETH,NA,SOM,1,Member state,231,ESARO,43.157348314,6.90273763302,Somali,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,01404d94-0eaa-4352-979a-9b004de3f566,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,369929c6-8c46-490b-aa4c-cea9f8cc08ae,{7D29268A-4FE5-44C2-802A-360178BB5C4C},2014-01-01,2.6777902502385404
AFRO,ET,SOMALI,ETHIOPIA,ET001021000000000000,ET001000000000000000,2019-01-01,9999-12-31,7d29268a-4fe5-44c2-802a-360178bb5c4c,ETH,ETH,NA,SOM,1,Member state,231,ESARO,43.157348314,6.90273763302,Somali,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,01404d94-0eaa-4352-979a-9b004de3f566,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,369929c6-8c46-490b-aa4c-cea9f8cc08ae,{7D29268A-4FE5-44C2-802A-360178BB5C4C},2014-02-01,5.934786830170413
AFRO,ET,SOMALI,ETHIOPIA,ET001021000000000000,ET001000000000000000,2019-01-01,9999-12-31,7d29268a-4fe5-44c2-802a-360178bb5c4c,ETH,ETH,NA,SOM,1,Member state,231,ESARO,43.157348314,6.90273763302,Somali,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,01404d94-0eaa-4352-979a-9b004de3f566,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,369929c6-8c46-490b-aa4c-cea9f8cc08ae,{7D29268A-4FE5-44C2-802A-360178BB5C4C},2014-03-01,23.123885692219247
AFRO,ET,SOMALI,ETHIOPIA,ET001021000000000000,ET001000000000000000,2019-01-01,9999-12-31,7d29268a-4fe5-44c2-802a-360178bb5c4c,ETH,ETH,NA,SOM,1,Member state,231,ESARO,43.157348314,6.90273763302,Somali,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,01404d94-0eaa-4352-979a-9b004de3f566,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,369929c6-8c46-490b-aa4c-cea9f8cc08ae,{7D29268A-4FE5-44C2-802A-360178BB5C4C},2014-04-01,48.973684618187086
AFRO,ET,SOMALI,ETHIOPIA,ET001021000000000000,ET001000000000000000,2019-01-01,9999-12-31,7d29268a-4fe5-44c2-802a-360178bb5c4c,ETH,ETH,NA,SOM,1,Member state,231,ESARO,43.157348314,6.90273763302,Somali,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,01404d94-0eaa-4352-979a-9b004de3f566,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,369929c6-8c46-490b-aa4c-cea9f8cc08ae,{7D29268A-4FE5-44C2-802A-360178BB5C4C},2014-05-01,73.86600852614468
AFRO,ET,SOMALI,ETHIOPIA,ET001021000000000000,ET001000000000000000,2019-01-01,9999-12-31,7d29268a-4fe5-44c2-802a-360178bb5c4c,ETH,ETH,NA,SOM,1,Member state,231,ESARO,43.157348314,6.90273763302,Somali,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,01404d94-0eaa-4352-979a-9b004de3f566,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,369929c6-8c46-490b-aa4c-cea9f8cc08ae,{7D29268A-4FE5-44C2-802A-360178BB5C4C},2014-06-01,7.674844630993151
AFRO,ET,SOMALI,ETHIOPIA,ET001021000000000000,ET001000000000000000,2019-01-01,9999-12-31,7d29268a-4fe5-44c2-802a-360178bb5c4c,ETH,ETH,NA,SOM,1,Member state,231,ESARO,43.157348314,6.90273763302,Somali,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,01404d94-0eaa-4352-979a-9b004de3f566,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,369929c6-8c46-490b-aa4c-cea9f8cc08ae,{7D29268A-4FE5-44C2-802A-360178BB5C4C},2014-07-01,11.129581823127701
AFRO,ET,SOMALI,ETHIOPIA,ET001021000000000000,ET001000000000000000,2019-01-01,9999-12-31,7d29268a-4fe5-44c2-802a-360178bb5c4c,ETH,ETH,NA,SOM,1,Member state,231,ESARO,43.157348314,6.90273763302,Somali,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,01404d94-0eaa-4352-979a-9b004de3f566,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,369929c6-8c46-490b-aa4c-cea9f8cc08ae,{7D29268A-4FE5-44C2-802A-360178BB5C4C},2014-08-01,17.650345277133933
AFRO,ET,SOMALI,ETHIOPIA,ET001021000000000000,ET001000000000000000,2019-01-01,9999-12-31,7d29268a-4fe5-44c2-802a-360178bb5c4c,ETH,ETH,NA,SOM,1,Member state,231,ESARO,43.157348314,6.90273763302,Somali,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,01404d94-0eaa-4352-979a-9b004de3f566,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,369929c6-8c46-490b-aa4c-cea9f8cc08ae,{7D29268A-4FE5-44C2-802A-360178BB5C4C},2014-09-01,33.22587063851024
AFRO,ET,SOMALI,ETHIOPIA,ET001021000000000000,ET001000000000000000,2019-01-01,9999-12-31,7d29268a-4fe5-44c2-802a-360178bb5c4c,ETH,ETH,NA,SOM,1,Member state,231,ESARO,43.157348314,6.90273763302,Somali,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,01404d94-0eaa-4352-979a-9b004de3f566,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,369929c6-8c46-490b-aa4c-cea9f8cc08ae,{7D29268A-4FE5-44C2-802A-360178BB5C4C},2014-10-01,102.99402508987096
AFRO,ET,SOMALI,ETHIOPIA,ET001021000000000000,ET001000000000000000,2019-01-01,9999-12-31,7d29268a-4fe5-44c2-802a-360178bb5c4c,ETH,ETH,NA,SOM,1,Member state,231,ESARO,43.157348314,6.90273763302,Somali,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,01404d94-0eaa-4352-979a-9b004de3f566,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,369929c6-8c46-490b-aa4c-cea9f8cc08ae,{7D29268A-4FE5-44C2-802A-360178BB5C4C},2014-11-01,24.683425597947043
AFRO,ET,SOMALI,ETHIOPIA,ET001021000000000000,ET001000000000000000,2019-01-01,9999-12-31,7d29268a-4fe5-44c2-802a-360178bb5c4c,ETH,ETH,NA,SOM,1,Member state,231,ESARO,43.157348314,6.90273763302,Somali,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,01404d94-0eaa-4352-979a-9b004de3f566,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,369929c6-8c46-490b-aa4c-cea9f8cc08ae,{7D29268A-4FE5-44C2-802A-360178BB5C4C},2014-12-01,3.350687476133439
AFRO,ET,TIGRAY,ETHIOPIA,ET001022000000000000,ET001000000000000000,2019-01-01,9999-12-31,ace6ad0a-9ece-4e94-ba06-ec13af5af7bd,ETH,ETH,NA,TIG,1,Member state,231,ESARO,38.493407803,13.6116739355,Tigray,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,f63de5c9-bc4c-4f7c-a6c8-527215034dc1,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,3a16b4b2-a2e5-4d3f-96e2-3723bf373585,{ACE6AD0A-9ECE-4E94-BA06-EC13AF5AF7BD},2014-01-01,5.413099678730404
AFRO,ET,TIGRAY,ETHIOPIA,ET001022000000000000,ET001000000000000000,2019-01-01,9999-12-31,ace6ad0a-9ece-4e94-ba06-ec13af5af7bd,ETH,ETH,NA,TIG,1,Member state,231,ESARO,38.493407803,13.6116739355,Tigray,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,f63de5c9-bc4c-4f7c-a6c8-527215034dc1,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,3a16b4b2-a2e5-4d3f-96e2-3723bf373585,{ACE6AD0A-9ECE-4E94-BA06-EC13AF5AF7BD},2014-02-01,5.844097043628468
AFRO,ET,TIGRAY,ETHIOPIA,ET001022000000000000,ET001000000000000000,2019-01-01,9999-12-31,ace6ad0a-9ece-4e94-ba06-ec13af5af7bd,ETH,ETH,NA,TIG,1,Member state,231,ESARO,38.493407803,13.6116739355,Tigray,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,f63de5c9-bc4c-4f7c-a6c8-527215034dc1,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,3a16b4b2-a2e5-4d3f-96e2-3723bf373585,{ACE6AD0A-9ECE-4E94-BA06-EC13AF5AF7BD},2014-03-01,29.845921060325445
AFRO,ET,TIGRAY,ETHIOPIA,ET001022000000000000,ET001000000000000000,2019-01-01,9999-12-31,ace6ad0a-9ece-4e94-ba06-ec13af5af7bd,ETH,ETH,NA,TIG,1,Member state,231,ESARO,38.493407803,13.6116739355,Tigray,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,f63de5c9-bc4c-4f7c-a6c8-527215034dc1,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,3a16b4b2-a2e5-4d3f-96e2-3723bf373585,{ACE6AD0A-9ECE-4E94-BA06-EC13AF5AF7BD},2014-04-01,45.523451765132954
AFRO,ET,TIGRAY,ETHIOPIA,ET001022000000000000,ET001000000000000000,2019-01-01,9999-12-31,ace6ad0a-9ece-4e94-ba06-ec13af5af7bd,ETH,ETH,NA,TIG,1,Member state,231,ESARO,38.493407803,13.6116739355,Tigray,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,f63de5c9-bc4c-4f7c-a6c8-527215034dc1,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,3a16b4b2-a2e5-4d3f-96e2-3723bf373585,{ACE6AD0A-9ECE-4E94-BA06-EC13AF5AF7BD},2014-05-01,83.2686073385148
AFRO,ET,TIGRAY,ETHIOPIA,ET001022000000000000,ET001000000000000000,2019-01-01,9999-12-31,ace6ad0a-9ece-4e94-ba06-ec13af5af7bd,ETH,ETH,NA,TIG,1,Member state,231,ESARO,38.493407803,13.6116739355,Tigray,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,f63de5c9-bc4c-4f7c-a6c8-527215034dc1,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,3a16b4b2-a2e5-4d3f-96e2-3723bf373585,{ACE6AD0A-9ECE-4E94-BA06-EC13AF5AF7BD},2014-06-01,67.10699562820368
AFRO,ET,TIGRAY,ETHIOPIA,ET001022000000000000,ET001000000000000000,2019-01-01,9999-12-31,ace6ad0a-9ece-4e94-ba06-ec13af5af7bd,ETH,ETH,NA,TIG,1,Member state,231,ESARO,38.493407803,13.6116739355,Tigray,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,f63de5c9-bc4c-4f7c-a6c8-527215034dc1,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,3a16b4b2-a2e5-4d3f-96e2-3723bf373585,{ACE6AD0A-9ECE-4E94-BA06-EC13AF5AF7BD},2014-07-01,204.24643726702078
AFRO,ET,TIGRAY,ETHIOPIA,ET001022000000000000,ET001000000000000000,2019-01-01,9999-12-31,ace6ad0a-9ece-4e94-ba06-ec13af5af7bd,ETH,ETH,NA,TIG,1,Member state,231,ESARO,38.493407803,13.6116739355,Tigray,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,f63de5c9-bc4c-4f7c-a6c8-527215034dc1,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,3a16b4b2-a2e5-4d3f-96e2-3723bf373585,{ACE6AD0A-9ECE-4E94-BA06-EC13AF5AF7BD},2014-08-01,226.51241180043172
AFRO,ET,TIGRAY,ETHIOPIA,ET001022000000000000,ET001000000000000000,2019-01-01,9999-12-31,ace6ad0a-9ece-4e94-ba06-ec13af5af7bd,ETH,ETH,NA,TIG,1,Member state,231,ESARO,38.493407803,13.6116739355,Tigray,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,Ethiopia,NA,NA,f63de5c9-bc4c-4f7c-a6c8-527215034dc1,e9f231cb-35e1-467b-8b7c-067df2b9b8f5,NA,3a16b4b2-a2e5-4d3f-96e2-3723bf373585,{ACE6AD0A-9ECE-4E94-BA06-EC13AF5AF7BD},2014-09-01,109.18577133431812
